pt,channel,roi_group,state,n_clips,slow,delta,theta,spindle,beta,gamma
sub-RID0139,RB07-RB08,temporal_neocortex,R,8,0.90275504521794,0.7262392597609827,0.06996242653839885,0.003868873067533145,0.0025388341892319706,0.0007715868539831756
sub-RID0139,RB08-RB09,temporal_neocortex,R,8,0.7620379109351176,0.56806226910163,0.1989921370946119,0.0037585224547674076,0.0016884608426616294,0.000416309013191715
sub-RID0139,RB09-RB10,temporal_neocortex,R,8,0.824566621805086,0.6376797070167175,0.13992001595726006,0.005636520475176721,0.003550024953118053,0.0009171109733667444
sub-RID0146,LD01-LD02,temporal_neocortex,N2,8,0.7742145076049566,0.45942470142680125,0.08953591436853779,0.04904697780303861,0.018193773441270253,0.0032599397432029175
sub-RID0146,LD02-LD03,temporal_neocortex,N2,8,0.7060692979878096,0.39367079795462934,0.13309163960154424,0.04768195124465634,0.0197821731785466,0.004691891082067877
sub-RID0146,LE01-LE02,temporal_neocortex,N2,8,0.757298454268871,0.41848484526605134,0.09888416148526674,0.039292748986712006,0.02281839424888369,0.007749988637387888
sub-RID0146,LB01-LB02,parahippocampal,N2,8,0.6689612793266098,0.5032932545873341,0.16301297102603604,0.03303335106647277,0.03716877646293905,0.03806494205648796
sub-RID0146,LB02-LB03,parahippocampal,N2,8,0.6364750171217293,0.43520811673991877,0.15653672717705402,0.053992740206970535,0.04873083728209203,0.03310070622780739
sub-RID0146,LB05-LB06,temporal_neocortex,N2,8,0.5044690919528269,0.2338245008030153,0.2221044722888172,0.06472034649665559,0.025974824334183102,0.0029014704218285436
sub-RID0146,LB09-LB10,temporal_neocortex,N2,8,0.4118094050491138,0.24988465696765202,0.2775800144310356,0.08833379401638276,0.04433771867580708,0.007621791667908072
sub-RID0146,LB10-LB11,temporal_neocortex,N2,8,0.7187565266551375,0.3694787504669708,0.1774469084922614,0.021575155906329045,0.005905038265752338,0.0014566986685998831
sub-RID0146,LC03-LC04,temporal_neocortex,N2,8,0.5891393349823371,0.2964447687063147,0.1857665287637963,0.05336879575395634,0.03720882128957649,0.007099512584060837
sub-RID0146,LC04-LC05,temporal_neocortex,N2,8,0.6413079046938606,0.34309490741935744,0.1349766023346217,0.06250112493357539,0.04600847902290849,0.007841166460753432
sub-RID0146,LC05-LC06,temporal_neocortex,N2,8,0.5168831256188882,0.2306309837775686,0.19435251940068354,0.0858454567586404,0.05238295442238922,0.008248915311502337
sub-RID0146,LC06-LC07,temporal_neocortex,N2,8,0.3594270430881005,0.16268750797627113,0.34350125256543207,0.05521963714268091,0.019976639626920648,0.002526329839174644
sub-RID0146,LC07-LC08,temporal_neocortex,N2,8,0.31311241870591866,0.1652882192156701,0.316236638827743,0.10340030594716255,0.05545251642966452,0.012166750220737332
sub-RID0146,LC08-LC09,temporal_neocortex,N2,8,0.3567526319041585,0.25416681732385893,0.3659880800305437,0.07414666785685575,0.02668354595171281,0.0031098216111185165
sub-RID0146,LA01-LA02,temporal_neocortex,N2,8,0.707985729088031,0.4253962598029484,0.17458897267257947,0.02020399846163634,0.021496909061118157,0.012035252679049499
sub-RID0146,LA02-LA03,temporal_neocortex,N2,8,0.7520524418133498,0.4873588831065529,0.13452797714055903,0.024836017305603458,0.01568504862346126,0.007782845542894226
sub-RID0146,LA03-LA04,temporal_neocortex,N2,8,0.5314128231919886,0.3174753931271261,0.2655063995993573,0.04718103125553476,0.019294033720385427,0.005869389238713557
sub-RID0146,LA04-LA05,temporal_neocortex,N2,8,0.46522529788045336,0.2752656500251177,0.24827587900928566,0.09086255124145377,0.04670469910783566,0.008641721092755919
sub-RID0146,LA05-LA06,temporal_neocortex,N2,8,0.550676404823359,0.29964543819387685,0.2428250014381131,0.06317297880709868,0.027991679321057863,0.0041624613649774095
sub-RID0146,LD01-LD02,temporal_neocortex,N3,8,0.7483310197202103,0.4329681809377753,0.11985842326965102,0.04369133873814398,0.010737843924552442,0.0019443655565291491
sub-RID0146,LD02-LD03,temporal_neocortex,N3,8,0.7194573036020284,0.4302316746754707,0.14609709591333553,0.04395952576549336,0.01202278467649859,0.0029153411776281215
sub-RID0146,LE01-LE02,temporal_neocortex,N3,8,0.8285775355152443,0.26877244981380854,0.08139083464820562,0.025709597595921965,0.011832628543365208,0.004001553434841548
sub-RID0146,LB01-LB02,parahippocampal,N3,8,0.6864385283145854,0.4442779661944284,0.16670768749203896,0.03323587083680421,0.03189240542430612,0.02475849316395886
sub-RID0146,LB02-LB03,parahippocampal,N3,8,0.6998916244312239,0.4103821460477598,0.13216778391361378,0.044064473680303126,0.03760739836914372,0.020939787346607508
sub-RID0146,LB05-LB06,temporal_neocortex,N3,8,0.5507954002717227,0.25050558841957166,0.24956310822053102,0.04313600592391331,0.015422285562651076,0.0018539289572637302
sub-RID0146,LB09-LB10,temporal_neocortex,N3,8,0.49286901094982855,0.27034234803207113,0.2787554827005345,0.0616139454113688,0.02391773085608342,0.003937648870270221
sub-RID0146,LB10-LB11,temporal_neocortex,N3,8,0.7633598749813436,0.36767265453016823,0.16210491371438335,0.01385215188552422,0.0030057604056318923,0.0009474370401277584
sub-RID0146,LC03-LC04,temporal_neocortex,N3,8,0.6070718739062255,0.3101033760528833,0.19595824052694655,0.049306117952188165,0.03383202255409613,0.005430637296127505
sub-RID0146,LC04-LC05,temporal_neocortex,N3,8,0.7292410701895817,0.3152629615869878,0.12615059194521164,0.03890264560947364,0.02456674359312757,0.004606440831960668
sub-RID0146,LC05-LC06,temporal_neocortex,N3,8,0.6505399078846671,0.28107286972083967,0.18294444658875303,0.04620597475764568,0.023872726023898054,0.0043875792900224374
sub-RID0146,LC06-LC07,temporal_neocortex,N3,8,0.4893946184362249,0.22342545639522793,0.3489530543202611,0.028047040508834657,0.008221011722514193,0.0011189862087702175
sub-RID0146,LC07-LC08,temporal_neocortex,N3,8,0.4976215997500154,0.24293082526559934,0.2894415290186362,0.05531206712390725,0.02470364403450732,0.0051856351317344646
sub-RID0146,LC08-LC09,temporal_neocortex,N3,8,0.44768587386656167,0.28104250281325904,0.34725109977393853,0.048545175890438726,0.012928220988295547,0.0015773926345902843
sub-RID0146,LA01-LA02,temporal_neocortex,N3,8,0.761201233442711,0.3770000357483292,0.15965058206759547,0.01451990367593209,0.013881339920243516,0.008018079834262018
sub-RID0146,LA02-LA03,temporal_neocortex,N3,8,0.7287590974537728,0.43163211947668667,0.17892548016721707,0.018671231762033957,0.01047536683224537,0.005368497257704469
sub-RID0146,LA03-LA04,temporal_neocortex,N3,8,0.5791264033995971,0.346894437625458,0.28473393923552237,0.030639233290163104,0.01053989850804557,0.003528348468886471
sub-RID0146,LA04-LA05,temporal_neocortex,N3,8,0.5440109619045925,0.3008990637959647,0.2558008233056704,0.06211660348463534,0.02696602898555642,0.006036023364326714
sub-RID0146,LA05-LA06,temporal_neocortex,N3,8,0.6382413060189245,0.3263764407447741,0.22764817402946858,0.03866618242608471,0.014146218889742199,0.002104464387215774
sub-RID0146,LD01-LD02,temporal_neocortex,R,8,0.5091310959715976,0.3762267769375995,0.1667889968939022,0.09019243207685683,0.14599446042261788,0.010752771468905273
sub-RID0146,LD02-LD03,temporal_neocortex,R,8,0.49343141368721133,0.3079964821016278,0.200502586867572,0.07879782075635892,0.12474878502321265,0.017328663143628655
sub-RID0146,LE01-LE02,temporal_neocortex,R,8,0.6121088320009354,0.45184676801826207,0.17990494791732747,0.045890302399952176,0.05237168206205106,0.017893955766448952
sub-RID0146,LB01-LB02,parahippocampal,R,8,0.6994938710772665,0.5161068989434385,0.1437902173035961,0.028314374226396613,0.035199621514168965,0.037535241653945624
sub-RID0146,LB02-LB03,parahippocampal,R,8,0.6018784248795592,0.4617771344852506,0.15021447917342134,0.05556549584965638,0.05799410575740137,0.03483596554428368
sub-RID0146,LB05-LB06,temporal_neocortex,R,8,0.38242171655897605,0.2532203309326988,0.1875248676196219,0.0873204271283886,0.051602989615298814,0.006236956700997725
sub-RID0146,LB09-LB10,temporal_neocortex,R,8,0.36802881552567646,0.2249087609185815,0.16990250225028466,0.11115415060385941,0.0794630911497156,0.027530264947710614
sub-RID0146,LB10-LB11,temporal_neocortex,R,8,0.6537271568014992,0.41444866811933234,0.15008210381232565,0.03580190515570453,0.013080372314315688,0.003094267749149267
sub-RID0146,LC03-LC04,temporal_neocortex,R,8,0.4905299630503542,0.2988196187948087,0.16282345463069314,0.08391955461097132,0.07986711125936774,0.014809037505036706
sub-RID0146,LC04-LC05,temporal_neocortex,R,8,0.4673857311855505,0.3158782624676788,0.13259761844063447,0.10469814070319328,0.1131378809586077,0.01964972096396816
sub-RID0146,LC05-LC06,temporal_neocortex,R,8,0.3764795403766125,0.2227084057451091,0.1322388678230566,0.10954393218642092,0.12227133717530787,0.018081797064988553
sub-RID0146,LC06-LC07,temporal_neocortex,R,8,0.28621178881257237,0.181490978510922,0.17313910530426535,0.10139943453647415,0.0516727108817923,0.006735328407539567
sub-RID0146,LC07-LC08,temporal_neocortex,R,8,0.22087964640315144,0.13978013416096938,0.17809432718753224,0.15287119186990117,0.12013717206742971,0.05943280249665224
sub-RID0146,LC08-LC09,temporal_neocortex,R,8,0.4523051314390515,0.18985187869515396,0.1959653901982274,0.0904079429730997,0.04633600903616845,0.010589790904214693
sub-RID0146,LA01-LA02,temporal_neocortex,R,8,0.7097605952476942,0.4176094415097568,0.13251863664533842,0.025254360791295644,0.03875555899479653,0.020252638580865102
sub-RID0146,LA02-LA03,temporal_neocortex,R,8,0.7511713333534504,0.5060836084213995,0.12053068575558323,0.027440388533313504,0.024885596594862298,0.012393916699823999
sub-RID0146,LA03-LA04,temporal_neocortex,R,8,0.41732209765940953,0.25942405887248443,0.23132899914046579,0.04773975020724476,0.02660099102145403,0.007905572048668317
sub-RID0146,LA04-LA05,temporal_neocortex,R,8,0.3376651684304083,0.24277805802425942,0.23322096924065863,0.0952357685307724,0.06453242503812875,0.013707293724876262
sub-RID0146,LA05-LA06,temporal_neocortex,R,8,0.4110207242589998,0.2808488321868091,0.2378721651091981,0.062300281846425845,0.043556107254052255,0.00816389062939821
sub-RID0160,LDA01-LDA02,entorhinal,W,8,0.6183840374254299,0.40377534504643703,0.09886631241190189,0.03465393363450689,0.1666698484203822,0.0684585873557515
sub-RID0160,LDH03-LDH04,parahippocampal,W,8,0.6737394058399879,0.4276920309331952,0.09248934175601244,0.027746573067042174,0.1385002469860923,0.06535231611686343
sub-RID0160,LG40-LG41,temporal_neocortex,W,8,0.6106941022080313,0.38905452652566874,0.12736236871466333,0.04244073050661876,0.09689937032893202,0.09432022871400218
sub-RID0160,LG41-LG42,temporal_neocortex,W,8,0.7032470814798424,0.46779977938720185,0.11709779130808719,0.027774180264408095,0.05571323544130096,0.0731976226221539
sub-RID0160,LG48-LG49,temporal_neocortex,W,8,0.628398048685996,0.3814624472126819,0.10184277247674084,0.04535850368539728,0.11807684561944229,0.08036030574356523
sub-RID0160,LG49-LG50,temporal_neocortex,W,8,0.695513142795186,0.4275595782142633,0.09284767288843329,0.023311185440151337,0.11132224508354172,0.07334758514628337
sub-RID0160,LG62-LG63,temporal_neocortex,W,8,0.7153231261249144,0.4379809991159256,0.09501488748646149,0.028110400732538905,0.06911476761096498,0.08256684361769909
sub-RID0160,LG63-LG64,temporal_neocortex,W,8,0.7039187067183735,0.3786538554930391,0.09364165952143019,0.0288299533612243,0.10012363568790089,0.06569275455376009
sub-RID0160,LPT01-LPT02,temporal_neocortex,W,8,0.34688656242045435,0.2702821300804797,0.07613544304481575,0.04832328188685593,0.44606651818109744,0.03954136715828917
sub-RID0160,LDA01-LDA02,entorhinal,N2,8,0.7443239652937349,0.47457756676541507,0.13459328407982796,0.025256138484082296,0.023732442816427144,0.013043659556906256
sub-RID0160,LDH03-LDH04,parahippocampal,N2,8,0.7511053339961468,0.5003055958943255,0.1280286373544963,0.0316651773754036,0.02861282002179832,0.009641621329306474
sub-RID0160,LG40-LG41,temporal_neocortex,N2,8,0.5742927418117789,0.41240535641551435,0.18219257840691444,0.06216817438107256,0.048599909247443465,0.024076990450911183
sub-RID0160,LG41-LG42,temporal_neocortex,N2,8,0.6856534177726517,0.4908502763631595,0.14507740636727606,0.04100608098806022,0.03128963616153519,0.010807032939896955
sub-RID0160,LG48-LG49,temporal_neocortex,N2,8,0.559545173143182,0.3977921230807828,0.18476666653830803,0.07136620195830025,0.053665146441430965,0.018932825918444675
sub-RID0160,LG49-LG50,temporal_neocortex,N2,8,0.7557506296886356,0.36733499813115567,0.09980572802228879,0.03434664398937206,0.03399229143269955,0.01944513404220135
sub-RID0160,LG62-LG63,temporal_neocortex,N2,8,0.52314379158654,0.3783631112553326,0.1833048323705765,0.08118614699141555,0.07480530770412513,0.03754826957944815
sub-RID0160,LG63-LG64,temporal_neocortex,N2,8,0.5409000539657063,0.3997473084719635,0.17798289790457086,0.07352856789836926,0.07041243538550684,0.033695535550951124
sub-RID0160,LPT01-LPT02,temporal_neocortex,N2,8,0.6032248481522837,0.40803605096971557,0.20436014430373856,0.05740054321640467,0.037609521341607444,0.01405981147111401
sub-RID0160,LDA01-LDA02,entorhinal,N3,8,0.9137407674564204,0.42999038111338295,0.04922598555394542,0.0076023469563970825,0.005847341954244242,0.00265325634033731
sub-RID0160,LDH03-LDH04,parahippocampal,N3,8,0.9182254302012485,0.5055288062532624,0.04968266777255448,0.006161524147712623,0.004776916132350828,0.002217195981234204
sub-RID0160,LG40-LG41,temporal_neocortex,N3,8,0.8990901309539121,0.445844539386418,0.060657203098285865,0.007687229967873747,0.006782672699966085,0.004370531160237627
sub-RID0160,LG41-LG42,temporal_neocortex,N3,8,0.9436438178806545,0.38924712456343147,0.033053878920587705,0.004411423368106182,0.004128521544125832,0.0019914879969882707
sub-RID0160,LG48-LG49,temporal_neocortex,N3,8,0.9085019912254003,0.48579668980752533,0.05782839812932416,0.006698172149272302,0.004944474422849661,0.0025119091402715523
sub-RID0160,LG49-LG50,temporal_neocortex,N3,8,0.9235773555824455,0.4339969766414024,0.04544031846538048,0.006534697699308535,0.005473255014934936,0.004292368949975875
sub-RID0160,LG62-LG63,temporal_neocortex,N3,8,0.8593410931670289,0.48430895320209333,0.07865862581753527,0.012113889749010629,0.01240642185587501,0.007628541921371412
sub-RID0160,LG63-LG64,temporal_neocortex,N3,8,0.838638031367008,0.4910661090559316,0.08634862968147405,0.014455750901159421,0.014816523389889145,0.008977210372235965
sub-RID0160,LPT01-LPT02,temporal_neocortex,N3,8,0.9364797765189552,0.33518900931774837,0.03830449168371121,0.006045145696255746,0.003385090267889145,0.001869995362569585
sub-RID0160,LDA01-LDA02,entorhinal,R,8,0.6998933277835158,0.5115134724858797,0.1429072388726027,0.03820406164809476,0.03973564611205718,0.02157743279533175
sub-RID0160,LDH03-LDH04,parahippocampal,R,8,0.783671056148626,0.5714020268013621,0.10148029953832088,0.03019727989732314,0.029770866034904808,0.010547083294587867
sub-RID0160,LG40-LG41,temporal_neocortex,R,8,0.5976017785354564,0.4661331199731831,0.17510873374337826,0.04917721425354636,0.05051090629365353,0.032022960860845585
sub-RID0160,LG41-LG42,temporal_neocortex,R,8,0.7140047451543177,0.5605385497704041,0.13976597690746528,0.032439598975793266,0.029737746974227337,0.010412902063913182
sub-RID0160,LG48-LG49,temporal_neocortex,R,8,0.48470733117641807,0.3755154458879665,0.21953556607719177,0.07046483805249973,0.07249310453147384,0.031621728601621275
sub-RID0160,LG49-LG50,temporal_neocortex,R,8,0.7094971166335111,0.49181146705500267,0.1333979913678558,0.03542807190039006,0.03894374203852698,0.02641980531761496
sub-RID0160,LG62-LG63,temporal_neocortex,R,8,0.4573504546600333,0.3125503601556091,0.2152853258043134,0.08603648529383517,0.08036961252246438,0.037894296874831895
sub-RID0160,LG63-LG64,temporal_neocortex,R,8,0.4848903712702548,0.34442621822507885,0.1955737368517111,0.0827387121105985,0.07849066738198714,0.0345717905934643
sub-RID0160,LPT01-LPT02,temporal_neocortex,R,8,0.5745891217198655,0.440271894503902,0.18248546419512818,0.08859497680804101,0.04708554397807738,0.017201091589124497
sub-RID0165,LAT01-LAT02,temporal_neocortex,W,6,0.5481561361166238,0.3691378532196079,0.11805251259405557,0.057593055928996356,0.07678342046508459,0.17192521798351654
sub-RID0165,LAT02-LAT03,temporal_neocortex,W,6,0.5463716091584883,0.38284729750183466,0.14315261955108458,0.04463314025062847,0.08368258938818562,0.1599774254346169
sub-RID0165,LAT03-LAT04,temporal_neocortex,W,6,0.5858363565491375,0.3973861306250166,0.1344029204805631,0.04031855889486005,0.059660904364108945,0.15850795134741355
sub-RID0165,LDA01-LDA02,hippocampal,W,6,0.4870744064672364,0.33236489459480395,0.11558387120591733,0.05072644307845265,0.06520280411160262,0.2730518662848238
sub-RID0165,LDA02-LDA03,hippocampal,W,6,0.5910061667100023,0.41444547622274913,0.12310525897942243,0.04189016756650732,0.0659854447836316,0.17883102226164635
sub-RID0165,LDH03-LDH04,hippocampal,W,6,0.618618980930764,0.4262276899083192,0.12836301885058096,0.037266083933333555,0.054219599690940534,0.14141196472797393
sub-RID0165,LMT01-LMT02,temporal_neocortex,W,6,0.4594486985864011,0.292578953761214,0.11677902023719251,0.066161938185458,0.10167595086961029,0.261397750826191
sub-RID0165,LMT02-LMT03,temporal_neocortex,W,6,0.4594520739947949,0.31110045055791713,0.14983114419273333,0.08073454466037251,0.09738666343124795,0.1942701778335303
sub-RID0165,LMT03-LMT04,temporal_neocortex,W,6,0.3543512373496244,0.24484321343480805,0.22233741169010615,0.11155928559895827,0.14156942899463543,0.12159108281641245
sub-RID0165,LPT03-LPT04,temporal_neocortex,W,6,0.41245732278031655,0.29370251485651017,0.23249711811085602,0.05885148907197926,0.08671979899914406,0.17923333999215837
sub-RID0165,RAT01-RAT02,temporal_neocortex,W,6,0.5945123862271796,0.40988622611228026,0.12182590898963365,0.053871889330170813,0.06741213563007649,0.13415575295839377
